data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments,
IOT,1,93.1,93.1,N,Ship,Belgic (SS),Visual,47.43333333,-42.7,1913,1913,April,4/21/13,,Growler,,2,,,,,,,,,,,,,,,,,,,,NARA & HB 1237 May 14: Several pieces of ice.,
IOT,1,93.2,93.2,N,Ship,Belgic (SS),Visual,47.43333333,-42.7,1913,1913,April,4/21/13,,Bergy bit,,,x,,,,,,,,,,,,,,,,,,,NARA & HB 1237 May 14: Several pieces of ice.,
IOT,1,94,94,N,Ship,Belgic (SS),Visual,47.11666667,-42.35,1913,1913,April,4/21/13,,Growler,,2,,,,,,,,,,,,,,,,,,,,NARA & HB 1237 May 14,
IOT,1,182,182,N,Miscellaneous,Belle Isle,Visual,51.95,-55.35,1913,1913,April,4/21/13,,Berg,2,,,,,,,,,,,,,,,,,,,,,"HB 1235 April 30: heavy open ice distant, moving W; 2 bergs",
IOT,1,65,65,N,Ship,Batiscan (SS),Visual,45.5,-49.13333333,1913,1913,April,4/22/13,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR & HB 1236 May 7,
IOT,0,67.12,67.12,N,Ship,Manchester Port (SS),Visual,47.5,-48.61666667,1913,1913,April,4/22/13,,Berg,,,,,,,,,,,,,,,,,,,,,,NYMR: passed 120 bergs in all and numerous growlers,
IOT,0,67.22,67.22,N,Ship,Manchester Port (SS),Visual,47.5,-48.61666667,1913,1913,April,4/22/13,,Growler,,,,,,,,,,,,,,,,,,,,,,NYMR: passed 120 bergs in all and numerous growlers,
IOT,1,68,68,N,Ship,Bremen (SS),Visual,47.4,-43.56666667,1913,1913,April,4/22/13,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30,
IOT,1,69,69,N,Ship,Bremen (SS),Visual,47.25,-43.95,1913,1913,April,4/22/13,,Small,,,,1,,,,,,,,,,,,,,,,,,NYMR. HB 1235 April 30 gives lon as 43.67W!,
IOT,1,70,70,N,Ship,Bremen (SS),Visual,47.08333333,-44.35,1913,1913,April,4/22/13,,Small,,,,1,,,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30,
IOT,1,71,71,N,Ship,Bremen (SS),Visual,47,-44.8,1913,1913,April,4/22/13,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30,
IOT,1,72,72,N,Ship,Bremen (SS),Visual,46.7,-45.65,1913,1913,April,4/22/13,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30,
IOT,1,73.11,73.11,N,Ship,Empress of Ireland (SS),Visual,48.53333333,-44.21666667,1913,1913,April,4/22/13,,Medium,,,,,22,,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30: passed 22 medium sized & 5 small bergs & numerous small pieces of ice,
IOT,1,73.21,73.21,N,Ship,Empress of Ireland (SS),Visual,48.53333333,-44.21666667,1913,1913,April,4/22/13,,Small,,,,5,,,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30: passed 22 medium sized & 5 small bergs & numerous small pieces of ice,
IOT,1,73.31,73.31,N,Ship,Empress of Ireland (SS),Visual,48.53333333,-44.21666667,1913,1913,April,4/22/13,,Bergy bit,,,x,,,,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30: passed 22 medium sized & 5 small bergs & numerous small pieces of ice,
IOT,1,204.01,204.01,N,Ship,Tritonia (SS),Visual,51.56666667,-50.51666667,1913,1913,April,4/22/13,,Berg,10,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: steamed continuously through heavy field ice so closely packed as to reduce vessel's speed in some places to 2 knots. The ice extended to the northward & southward as far as could be seen from aloft. 10 bergs were seen in the ice.,
IOT,0,204.02,204.02,N,Ship,Tritonia (SS),Visual,49.7,-55.1,1913,1913,April,4/22/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: steamed continuously through heavy field ice so closely packed as to reduce vessel's speed in some places to 2 knots. The ice extended to the northward & southward as far as could be seen from aloft. 10 bergs were seen in the ice.,
IOT,1,206.1,206.1,N,Ship,Canada (SS),Visual,46.56666667,-46.31666667,1913,1913,April,4/22/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,206.2,206.2,N,Ship,Canada (SS),Visual,46.56666667,-46.31666667,1913,1913,April,4/22/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,207,207,N,Ship,Canada (SS),Visual,46.7,-45.81666667,1913,1913,April,4/22/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,208.1,208.1,N,Ship,Canada (SS),Visual,46.8,-45.45,1913,1913,April,4/22/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1237 May 14: a large bergs & several pieces of ice,
IOT,1,208.2,208.2,N,Ship,Canada (SS),Visual,46.8,-45.45,1913,1913,April,4/22/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: a large bergs & several pieces of ice,
IOT,1,209,209,N,Ship,Canada (SS),Visual,47.03333333,-44.66666667,1913,1913,April,4/22/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,210,210,N,Ship,Canada (SS),Visual,47.11666667,-44.35,1913,1913,April,4/22/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,0,73.12,73.12,N,Ship,Empress of Ireland (SS),Visual,47.7,-46.46666667,1913,1913,April,4/23/13,,Medium,,,,,,,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30: passed 22 medium sized & 5 small bergs & numerous small pieces of ice,
IOT,0,73.22,73.22,N,Ship,Empress of Ireland (SS),Visual,47.7,-46.46666667,1913,1913,April,4/23/13,,Small,,,,,,,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30: passed 22 medium sized & 5 small bergs & numerous small pieces of ice,
IOT,0,73.32,73.32,N,Ship,Empress of Ireland (SS),Visual,47.7,-46.46666667,1913,1913,April,4/23/13,,Bergy bit,,,,,,,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30: passed 22 medium sized & 5 small bergs & numerous small pieces of ice,
IOT,1,74,74,N,Ship,Willehad (SS),Visual,46,-47,1913,1913,April,4/23/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,NYMR & HB 1236 May 7,
IOT,1,75,75,N,Ship,Willehad (SS),Visual,45.51666667,-48.58333333,1913,1913,April,4/23/13,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR & HB 1236 May 7,
IOT,1,77.1,77.1,N,Ship,Teutonic (SS),Visual,48.76666667,-40.66666667,1913,1913,April,4/23/13,,Large,,,,,,x,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30: passed large bergs & several growlers,
IOT,1,77.2,77.2,N,Ship,Teutonic (SS),Visual,48.76666667,-40.66666667,1913,1913,April,4/23/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30: passed large bergs & several growlers,
IOT,1,78,78,N,Ship,Teutonic (SS),Visual,48.53333333,-42,1913,1913,April,4/23/13,,Large,,,,,,x,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30,
IOT,1,79,79,N,Ship,Teutonic (SS),Visual,47.91666667,-43.68333333,1913,1913,April,4/23/13,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30,
IOT,1,80,80,N,Ship,Teutonic (SS),Visual,47.83333333,-43.83333333,1913,1913,April,4/23/13,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30,
IOT,1,193,193,N,Ship,Tunisian (SS),Visual,48.71666667,-43.83333333,1913,1913,April,4/23/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1236 May 7,
IOT,1,194,194,N,Ship,Tunisian (SS),Visual,48.5,-44.16666667,1913,1913,April,4/23/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1236 May 7,
IOT,1,195.1,195.1,N,Ship,Tunisian (SS),Visual,48.3,-44.66666667,1913,1913,April,4/23/13,,Small,,,,2,,,,,,,,,,,,,,,,,,HB 1236 May 7: 2 small bergs & several pieces of ice,
IOT,1,195.2,195.2,N,Ship,Tunisian (SS),Visual,48.3,-44.66666667,1913,1913,April,4/23/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1236 May 7: 2 small bergs & several pieces of ice,
IOT,1,196,196,N,Ship,Tunisian (SS),Visual,48.31666667,-44.83333333,1913,1913,April,4/23/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1236 May 7,
IOT,1,211.1,211.1,N,Ship,Sicilian (SS),Visual,46.28333333,-46,1913,1913,April,4/23/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,211.2,211.2,N,Ship,Sicilian (SS),Visual,46.28333333,-46,1913,1913,April,4/23/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,212,212,N,Ship,Sicilian (SS),Visual,46.61666667,-45.41666667,1913,1913,April,4/23/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: a large growler,
IOT,1,213,213,N,Ship,Sicilian (SS),Visual,46.7,-45.18333333,1913,1913,April,4/23/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,214,214,N,Ship,Sicilian (SS),Visual,46.88333333,-44.53333333,1913,1913,April,4/23/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,215,215,N,Ship,Sicilian (SS),Visual,46.95,-44.28333333,1913,1913,April,4/23/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,216,216,N,Ship,Sicilian (SS),Visual,47,-44.13333333,1913,1913,April,4/23/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,217,217,N,Ship,Sicilian (SS),Visual,47.03333333,-44,1913,1913,April,4/23/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,81,1219,Y,Ship,Miami (IP),Visual,44.83333333,-49.25,1913,1913,April,4/24/13,,Large,,,,,,1,,,,Tabular,122,E,15,E,,,,,,,,"NYMR & HB 1235 April 30. HB 1238 May 21 Cruise Rp: resight of berg from 12th, 50' high, diameter 400', just tilted sufficiently that flaty top could be seen from deck",
IOT,1,82,82,N,Ship,Miami (IP),Visual,45.58333333,-48.58333333,1913,1913,April,4/24/13,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR & HB 1235 April 30,
IOT,1,197,197,N,Ship,Tunisian (SS),Visual,47.75,-46.75,1913,1913,April,4/24/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1236 May 7,
IOT,1,95,95,N,Ship,Letitia (SS),Visual,45.1,-46,1913,1913,April,4/26/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,NARA & HB 1237 May 14: a berg 12 miles to  northward [position calculated],
IOT,1,83,83,N,Ship,Indrani (SS),Visual,45.28333333,-46.11666667,1913,1913,April,4/27/13,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR & HB 1237 May 14,
IOT,1,219,219,N,Ship,Glenarm Head (SS),Visual,48.83333333,-47,1913,1913,April,4/27/13,,Growler,,2,,,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,84.1,84.1,N,Ship,Buenaventura (SS),Visual,46.56666667,-43.78333333,1913,1913,April,4/28/13,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR & HB 1236 May 7: Large berg with small pieces.,
IOT,1,84.2,84.2,N,Ship,Buenaventura (SS),Visual,46.56666667,-43.78333333,1913,1913,April,4/28/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,NYMR & HB 1236 May 7: Large berg with small pieces.,
IOT,1,198,198,N,Ship,Miami (IP),Visual,45.2,-48.36666667,1913,1913,April,4/28/13,12:00,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1236 May 7: sighted by patrol drifting NE 6 miles per day,
IOT,1,220,220,N,Ship,Glenarm Head (SS),Visual,48.3,-48.56666667,1913,1913,April,4/28/13,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: passed large & small bergs continuously,
IOT,1,221.01,221.01,N,Ship,Glenarm Head (SS),Visual,48.83333333,-47,1913,1913,April,4/28/13,,Berg,200,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,0,221.02,221.02,N,Ship,Glenarm Head (SS),Visual,48.3,-48.56666667,1913,1913,April,4/28/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,243,243,N,Ship,Hannover (SS),Visual,47.85,-47.98333333,1913,1913,April,4/28/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,244.11,244.11,N,Ship,Hannover (SS),Visual,47.88333333,-47.36666667,1913,1913,April,4/28/13,,Berg,13,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 13 bergs & many pieces of ice,
IOT,0,244.12,244.12,N,Ship,Hannover (SS),Visual,47.96666667,-47.15,1913,1913,April,4/28/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 13 bergs & many pieces of ice,
IOT,1,244.21,244.21,N,Ship,Hannover (SS),Visual,47.88333333,-47.36666667,1913,1913,April,4/28/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 13 bergs & many pieces of ice,
IOT,0,244.22,244.22,N,Ship,Hannover (SS),Visual,47.96666667,-47.15,1913,1913,April,4/28/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 13 bergs & many pieces of ice,
IOT,1,245.11,245.11,N,Ship,Hannover (SS),Visual,48,-47,1913,1913,April,4/28/13,,Berg,33,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 33 bergs & many pieces ,
IOT,0,245.12,245.12,N,Ship,Hannover (SS),Visual,48.4,-45.23333333,1913,1913,April,4/28/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 33 bergs & many pieces ,
IOT,1,245.21,245.21,N,Ship,Hannover (SS),Visual,48,-47,1913,1913,April,4/28/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 33 bergs & many pieces ,
IOT,0,245.22,245.22,N,Ship,Hannover (SS),Visual,48.4,-45.23333333,1913,1913,April,4/28/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 33 bergs & many pieces ,
IOT,1,86,86,N,Ship,Scotia (SS),Visual,47.75,-48.5,1913,1913,April,4/29/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR & HB 1236 May 7,
IOT,1,87,87,N,Ship,Scotia (SS),Visual,47.75,-47.5,1913,1913,April,4/29/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR & HB 1236 May 7,
IOT,1,96,96,N,Ship,Virginian (SS),Visual,45.38333333,-49.48333333,1913,1913,April,4/29/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,NARA,
IOT,1,97,97,N,Ship,Virginian (SS),Visual,47.06666667,-43.88333333,1913,1913,April,4/29/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,NARA,
IOT,1,201,201,N,Ship,Scotia (SS),Visual,48.25,-47.5,1913,1913,April,4/29/13,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1236 May 7,
IOT,1,222,222,N,Ship,Arabic (SS),Visual,48.61666667,-43.66666667,1913,1913,April,4/29/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1237 May 14. NYMR & HB 1236 May 7 give slightly different descriptions,
IOT,1,223,223,N,Ship,Arabic (SS),Visual,48.26666667,-44.7,1913,1913,April,4/29/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1237 May 14. NYMR & HB 1236 May 7 give slightly different descriptions,
IOT,1,224.11,224.11,N,Ship,Arabic (SS),Visual,48.13333333,-45.08333333,1913,1913,April,4/29/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1237 May 14. NYMR & HB 1236 May 7 give slightly different descriptions,
IOT,0,224.12,224.12,N,Ship,Arabic (SS),Visual,47.91666667,-45.65,1913,1913,April,4/29/13,,Small,,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14. NYMR & HB 1236 May 7 give slightly different descriptions,
IOT,1,224.21,224.21,N,Ship,Arabic (SS),Visual,48.13333333,-45.08333333,1913,1913,April,4/29/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1237 May 14. NYMR & HB 1236 May 7 give slightly different descriptions,
IOT,0,224.22,224.22,N,Ship,Arabic (SS),Visual,47.91666667,-45.65,1913,1913,April,4/29/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14. NYMR & HB 1236 May 7 give slightly different descriptions,
IOT,1,225.11,225.11,N,Ship,Arabic (SS),Visual,47.91666667,-45.65,1913,1913,April,4/29/13,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 1237 May 14: small bergs & small pieces of ice. NYMR & HB 1236 May 7 give slightly different descriptions,
IOT,1,225.21,225.21,N,Ship,Arabic (SS),Visual,47.91666667,-45.65,1913,1913,April,4/29/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: small bergs & small pieces of ice. NYMR & HB 1236 May 7 give slightly different descriptions,
IOT,1,88,88,N,Ship,Scotia (SS),Visual,47.25,-48.25,1913,1913,April,4/30/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR & HB 1236 May 7,
IOT,1,89,89,N,Ship,Scotia (SS),Visual,48.25,-47.25,1913,1913,April,4/30/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR & HB 1236 May 7,
IOT,1,92.11,92.11,N,Ship,Victorian (SS),Visual,48.01666667,-44.71666667,1913,1913,April,4/30/13,,Berg,30,,,,,,,,,,,,,,,,,,,,,NYMR: Numerous growlers and pieces of ice,
IOT,0,92.12,92.12,N,Ship,Victorian (SS),Visual,46.58333333,-47.63333333,1913,1913,April,4/30/13,,Berg,,,,,,,,,,,,,,,,,,,,,,NYMR: Numerous growlers and pieces of ice,
IOT,1,92.21,92.21,N,Ship,Victorian (SS),Visual,48.01666667,-44.71666667,1913,1913,April,4/30/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,NYMR: Numerous growlers and pieces of ice,
IOT,0,92.22,92.22,N,Ship,Victorian (SS),Visual,46.58333333,-47.63333333,1913,1913,April,4/30/13,,Growler,,,,,,,,,,,,,,,,,,,,,,NYMR: Numerous growlers and pieces of ice,
IOT,1,92.31,92.31,N,Ship,Victorian (SS),Visual,48.01666667,-44.71666667,1913,1913,April,4/30/13,,Bergy bit,,,x,,,,,,,,,,,,,,,,,,,NYMR: Numerous growlers and pieces of ice,
IOT,0,92.32,92.32,N,Ship,Victorian (SS),Visual,46.58333333,-47.63333333,1913,1913,April,4/30/13,,Bergy bit,,,,,,,,,,,,,,,,,,,,,,NYMR: Numerous growlers and pieces of ice,
IOT,0,225.12,225.12,N,Ship,Arabic (SS),Visual,46.91666667,-47.8,1913,1913,April,4/30/13,,Small,,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: small bergs & small pieces of ice. NYMR & HB 1236 May 7 give slightly different descriptions,
IOT,0,225.22,225.22,N,Ship,Arabic (SS),Visual,46.91666667,-47.8,1913,1913,April,4/30/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: small bergs & small pieces of ice. NYMR & HB 1236 May 7 give slightly different descriptions,
IOT,1,226.11,226.11,N,Ship,Victorian (SS),Visual,47.83333333,-45.1,1913,1913,April,4/30/13,,Large,,,,,,3,,,,,,,,,,,,,,,,HB 1237 May 14: 3 large bergs & several pieces of ice,
IOT,0,226.12,226.12,N,Ship,Victorian (SS),Visual,47.8,-45.2,1913,1913,April,4/30/13,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 3 large bergs & several pieces of ice,
IOT,1,226.21,226.21,N,Ship,Victorian (SS),Visual,47.83333333,-45.1,1913,1913,April,4/30/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 3 large bergs & several pieces of ice,
IOT,0,226.22,226.22,N,Ship,Victorian (SS),Visual,47.8,-45.2,1913,1913,April,4/30/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 3 large bergs & several pieces of ice,
IOT,1,227,227,N,Ship,Victorian (SS),Visual,47.85,-45.1,1913,1913,April,4/30/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,228,228,N,Ship,Victorian (SS),Visual,47.83333333,-45.18333333,1913,1913,April,4/30/13,,Berg,5,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,599,599,N,Ship,Victorian (SS),Visual,48.01666667,-44.71666667,1913,1913,April,4/30/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: saw several small pieces of ice,
IOT,1,98,98,N,Ship,Chiltern Range (SS),Visual,46.65,-44.66666667,1913,1913,May,5/1/13,,Small,,,,,,1,,,,,,,60,E,,,,,,,,NYMR: Collided with an iceberg 150-200' high.,
IOT,1,199,199,N,Ship,Miami (IP),Visual,47.25,-44.28333333,1913,1913,May,5/1/13,10:00,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1236 May 7. NYMR,
IOT,1,90,90,N,Ship,Scotia (SS),Visual,47.75,-46.25,1913,1913,May,5/2/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR & HB 1236 May 7,
IOT,1,218.01,218.01,N,Ship,Montcalm (SS),Visual,48.51666667,-47.11666667,1913,1913,May,5/2/13,,Berg,21,,,,,,,,,,,,,,,,,,,,,"HB 1237 May 14: [approximate date, arrived Montreal May 5]",
IOT,0,218.02,218.02,N,Ship,Montcalm (SS),Visual,48.05,-48.7,1913,1913,May,5/2/13,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1237 May 14: [approximate date, arrived Montreal May 5]",
IOT,1,229,229,N,Ship,Victorian (SS),Visual,47.91666667,-45.56666667,1913,1913,May,5/2/13,,Small,,,,3,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,230.1,230.1,N,Ship,Victorian (SS),Visual,47.88333333,-45.6,1913,1913,May,5/2/13,,Large,,,,,,3,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,230.2,230.2,N,Ship,Victorian (SS),Visual,47.88333333,-45.6,1913,1913,May,5/2/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,231.1,231.1,N,Ship,Victorian (SS),Visual,47.86666667,-45.73333333,1913,1913,May,5/3/13,,Large,,,,,,5,,,,,,,,,,,,,,,,HB 1237 May 14: 5 large bergs &  numerous growlers,
IOT,1,231.2,231.2,N,Ship,Victorian (SS),Visual,47.86666667,-45.73333333,1913,1913,May,5/3/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 5 large bergs &  numerous growlers,
IOT,1,232,232,N,Ship,Victorian (SS),Visual,47.91666667,-45.91666667,1913,1913,May,5/3/13,,Growler,,2,,,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,246,246,N,Ship,Snowdon Range (SS),Visual,47.33333333,-44.25,1913,1913,May,5/3/13,15:00,Ice island,,,,,,,,1,,,460,E,46,,,,,,,,,"NYMR. HB 1238 May 21: Collision with an iceberg on the voyage from Santa Pola, Spain to St. John's. No apparent damage [length of berg estimated from next day's description]",
IOT,1,104,104,N,Ship,Montrose (SS),Visual,46,-47.36666667,1913,1913,May,5/4/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,NYMR & HB 1238 May 21,
IOT,1,105,105,N,Ship,Montrose (SS),Visual,45.85,-47.5,1913,1913,May,5/4/13,,Small,,,,1,,,,,,,,,,,,,,,,,,NYMR & HB 1238 May 21,
IOT,1,106,106,N,Ship,Montrose (SS),Visual,45.91666667,-47.56666667,1913,1913,May,5/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR & HB 1238 May 21,
IOT,1,107,107,N,Ship,Montrose (SS),Visual,45.86666667,-47.86666667,1913,1913,May,5/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR & HB 1238 May 21,
IOT,1,108,108,N,Ship,Pisa (SS),Visual,47.23333333,-46.26666667,1913,1913,May,5/4/13,,Very large,,,,,,,1,,,,212,E,53,E,,,,,,,,NYMR & HB 1237 May 14: saw a berg ~53 meters high & 212 meters long,
IOT,1,109,109,N,Ship,Pisa (SS),Visual,46.76666667,-46.93333333,1913,1913,May,5/4/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR & HB 1237 May 14,
IOT,1,110,110,N,Ship,Pisa (SS),Visual,46.85,-47.33333333,1913,1913,May,5/4/13,,Berg,2,,,,,,,,,,,,,,,,,,,,,NYMR & HB 1237 May 14,
IOT,1,111,111,N,Ship,Pisa (SS),Visual,46.68333333,-47.71666667,1913,1913,May,5/4/13,,Ice island,,,,,,,,1,,,1050,E,50,E,,,,,,,,NYMR & HB 1237 May 14: a berg 50 meters high & 1050 meters long,
IOT,1,202,202,N,Miscellaneous,Belle Isle,Visual,51.95,-55.35,1913,1913,May,5/4/13,,Berg,4,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: heavy close packed ice distant; 4 bergs,
IOT,1,233.1,233.1,N,Ship,Victorian (SS),Visual,48.03333333,-45.95,1913,1913,May,5/4/13,,Large,,,,,,6,,,,,,,,,,,,,,,,HB 1237 May 14: 6 large bergs & pieces of ice,
IOT,1,233.2,233.2,N,Ship,Victorian (SS),Visual,48.03333333,-45.95,1913,1913,May,5/4/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 6 large bergs & pieces of ice,
IOT,1,234,234,N,Ship,Victorian (SS),Visual,46.81666667,-46.83333333,1913,1913,May,5/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,235.1,235.1,N,Ship,Victorian (SS),Visual,46.8,-46.91666667,1913,1913,May,5/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,235.2,235.2,N,Ship,Victorian (SS),Visual,46.8,-46.91666667,1913,1913,May,5/4/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,236.1,236.1,N,Ship,Victorian (SS),Visual,46.73333333,-47.21666667,1913,1913,May,5/4/13,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1237 May 14: 2 large bergs & pieces of ice,
IOT,1,236.2,236.2,N,Ship,Victorian (SS),Visual,46.73333333,-47.21666667,1913,1913,May,5/4/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1237 May 14: 2 large bergs & pieces of ice,
IOT,1,237,237,N,Ship,Victorian (SS),Visual,46.58333333,-47.63333333,1913,1913,May,5/4/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1237 May 14,
IOT,1,247.1,247.1,N,Ship,Snowdon Range (SS),Visual,47.66666667,-44.33333333,1913,1913,May,5/4/13,5:00,Berg,11,,,,,,,,,,,,,,,,,,,,,NYMR. HB 1238 May 21: ship surrounded be 11 bergs from 100 to 150 feet high and from 1500 to 2000 feet long,
