data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments,
IOT,0,306.22,306.22,N,Ship,Lord Lansdowne (SS),Visual,45.95,-45.5,1909,1909,March,3/24/09,,Very large,,,,,,,,,,,,,,,,,,,,,,"HB 1024 Apr 14: saw 7 large bergs, 1 of which was ~900' long & 200' high",
IOT,1,307,307,N,Ship,Sachem (SS),Visual,43.16666667,-47.03333333,1909,1909,March,3/24/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1024 Apr 14,
IOT,1,34,34,N,Ship,La Touraine (SS),Visual,42.28333333,-50.11666667,1909,1909,March,3/25/09,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR.  HB 1022 Mar 31,
IOT,1,35,35,N,Ship,Caledonia (SS),Visual,43.91666667,-46.6,1909,1909,March,3/25/09,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR. HB 1022 Mar 31,
IOT,1,36,36,N,Ship,Caledonia (SS),Visual,44.13333333,-46.43333333,1909,1909,March,3/25/09,,Small,,,,1,,,,,,,,,,,,,,,,,,NYMR. HB 1022 Mar 31,
IOT,1,313,313,N,Ship,Lord Lansdowne (SS),Visual,46.33333333,-44.5,1909,1909,March,3/25/09,,Large,,,,,,5,,,,,152,E,30,E,,,,,,,,HB 1024 Apr 14: saw 5 berg ~500' long & 100' high,
IOT,1,314.1,314.1,N,Ship,Lord Lansdowne (SS),Visual,46.88333333,-43.23333333,1909,1909,March,3/25/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1024 Apr 14: 1 large & 2 small bergs & numerous small pieces of ice,
IOT,1,314.2,314.2,N,Ship,Lord Lansdowne (SS),Visual,46.88333333,-43.23333333,1909,1909,March,3/25/09,,Small,,,,2,,,,,,,,,,,,,,,,,,HB 1024 Apr 14: 1 large & 2 small bergs & numerous small pieces of ice,
IOT,1,314.3,314.3,N,Ship,Lord Lansdowne (SS),Visual,46.88333333,-43.23333333,1909,1909,March,3/25/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1024 Apr 14: 1 large & 2 small bergs & numerous small pieces of ice,
IOT,1,315,315,N,Ship,Lord Lansdowne (SS),Visual,47.2,-42.51666667,1909,1909,March,3/25/09,,Small,,,,2,,,,,,,,,,,,,,,,,,HB 1024 Apr 14,
IOT,1,37.01,37.01,N,Ship,Sagamore (SS),Visual,45.6,-44.16666667,1909,1909,March,3/26/09,,Berg,4,,,,,,,,,,,,,,,,,,,,,NYMR. HB 1023 Apr 7,
IOT,0,37.02,37.02,N,Ship,Sagamore (SS),Visual,44.8,-46.46666667,1909,1909,March,3/26/09,,Berg,,,,,,,,,,,,,,,,,,,,,,NYMR. HB 1023 Apr 7,
IOT,1,304,304,N,Ship,Potsdam (SS),Visual,45.08333333,-44.75,1909,1909,March,3/26/09,,Medium,,,,,1,,,,,,116,E,35,E,,,,,,,,HB 1023 Apr 7: passed a berg ~116' high & 380' long,
IOT,1,127,127,N,Miscellaneous,Cape Race Light,Visual,46.78333333,-52.9,1909,1909,March,3/27/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,HH 27/03/1909 p15#4: berg and strip of field ice off C.Ballard,
IOT,1,38,38,N,Ship,Volturno (SS),Visual,45.48333333,-44.83333333,1909,1909,March,3/28/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,NYMR. HB 1023 Apr 7,
IOT,1,303.1,303.1,N,Ship,Volturno (SS),Visual,44.28333333,-49.41666667,1909,1909,March,3/28/09,,Small,,,,3,,,,,,,,,,,,,,,,,,"HB 1023 Apr 7: small berg. 1 hr later, 2 small bergs & several pieces of ice. NYMR: one 12 miles to the N",
IOT,1,303.2,303.2,N,Ship,Volturno (SS),Visual,44.28333333,-49.41666667,1909,1909,March,3/28/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,"HB 1023 Apr 7: small berg. 1 hr later, 2 small bergs & several pieces of ice. NYMR: one 12 miles to the N",
IOT,1,39,39,N,Ship,James Brand (SS),Visual,45.43333333,-48.41666667,1909,1909,March,3/29/09,,Small,,,,x,,,,,,,,,,,,,,,,,,"NYMR: Date uncertain, passed numerous small bergs for ~92 hours. HB 1024 Apr 14",
IOT,1,40.1,40.1,N,Ship,Principessa Laetitia (SS),Visual,42.16666667,-51,1909,1909,March,3/29/09,,Medium,,,,,1,,,,,,91,E,15,E,,,,,,,,NYMR & HB 1023 Apr 7: Large berg and several pieces of ice. HB 1024 Apr 14: passed a berg ~300' long & 50' high,
IOT,1,40.2,40.2,N,Ship,Principessa Laetitia (SS),Visual,42.16666667,-51,1909,1909,March,3/29/09,,Growler,,,,,,,,,,,,,,,,,,,,,,NYMR & HB 1023 Apr 7: Large berg and several pieces of ice.,
IOT,1,296,296,N,Ship,Ivernia (SS),Visual,42.03333333,-50.76666667,1909,1909,March,3/29/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1023 Apr 7: passed 1 mile S of a small berg [position calculated],
IOT,1,297,297,N,Ship,Verona (SS),Visual,42.35,-50.7,1909,1909,March,3/29/09,,Large,,,,,,1,,,,,,,46,E,,,,,,,,HB 1023 Apr 7: passed a berg ~150' high,
IOT,1,43,43,N,Ship,Prometheus (SS),Visual,42.33333333,-50.83333333,1909,1909,March,3/30/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,NYMR & HB 1023 Apr 7,
IOT,1,311.11,311.11,N,Ship,Burgermeister Petersen (SS),Visual,45.53333333,-45.03333333,1909,1909,March,3/30/09,,Large,,,,,,9,,,,,,,,,,,,,,,,HB 1024 Apr 14,
IOT,1,311.21,311.21,N,Ship,Burgermeister Petersen (SS),Visual,45.53333333,-45.03333333,1909,1909,March,3/30/09,,Small,,,,7,,,,,,,,,,,,,,,,,,HB 1024 Apr 14,
IOT,1,317.11,317.11,N,Ship,Burgermeister Petersen (SS),Visual,46.58333333,-42.66666667,1909,1909,March,3/30/09,,Large,,,,,,5,,,,,,,,,,,,,,,,HB 1024 Apr 14,
IOT,0,317.12,317.12,N,Ship,Burgermeister Petersen (SS),Visual,46.16666667,-43.56666667,1909,1909,March,3/30/09,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1024 Apr 14,
IOT,1,317.21,317.21,N,Ship,Burgermeister Petersen (SS),Visual,46.58333333,-42.66666667,1909,1909,March,3/30/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1024 Apr 14,
IOT,0,317.22,317.22,N,Ship,Burgermeister Petersen (SS),Visual,46.16666667,-43.56666667,1909,1909,March,3/30/09,,Small,,,,,,,,,,,,,,,,,,,,,,HB 1024 Apr 14,
IOT,0,311.12,311.12,N,Ship,Burgermeister Petersen (SS),Visual,45.2,-49.26666667,1909,1909,March,3/31/09,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1024 Apr 14,
IOT,0,311.22,311.22,N,Ship,Burgermeister Petersen (SS),Visual,45.2,-49.26666667,1909,1909,March,3/31/09,,Small,,,,,,,,,,,,,,,,,,,,,,HB 1024 Apr 14,
IOT,1,312,312,N,Ship,Burgermeister Petersen (SS),Visual,45.2,-49.26666667,1909,1909,March,3/31/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1024 Apr 14: saw a great number of pieces of ice,
IOT,1,46,46,N,Miscellaneous,Cape Race Light,Visual,46.65,-52.91666667,1909,1909,April,4/1/09,,Berg,4,,,,,,,,,,,,,,,,,,,,,NYMR: East of station. HB 1023 Apr 7: 4 bergs E of station drifting S,
IOT,1,47,47,N,Ship,La Lorraine (SS),Visual,42.31666667,-53.1,1909,1909,April,4/1/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR. HB 1023 Apr 7,
IOT,1,358,358,N,Ship,Almora (SS),Visual,44.88333333,-43.63333333,1909,1909,April,4/1/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,1,48,48,N,Ship,California (SS),Visual,43.3,-48.08333333,1909,1909,April,4/2/09,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR. HB 1024 Apr 14,
IOT,1,318,318,N,Ship,Athenia (SS),Visual,47.35,-40.91666667,1909,1909,April,4/2/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1024 Apr 14: passed 4 miles S of a small berg,
IOT,1,49,49,N,Ship,Zeeland (SS),Visual,41.83333333,-50.3,1909,1909,April,4/3/09,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR: To the N. HB 1024 Apr 14,
IOT,1,50,50,N,Ship,Ulstermore (SS),Visual,41.86666667,-50.16666667,1909,1909,April,4/3/09,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR. HB 1024 Apr 14,
IOT,1,51,51,N,Ship,Noordam (SS),Visual,42.08333333,-50.31666667,1909,1909,April,4/3/09,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR. HB 1024 Apr 14,
IOT,1,309,309,N,Ship,Athenia (SS),Visual,45.18333333,-45.11666667,1909,1909,April,4/3/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1024 Apr 14: passed 4 miles N of a small berg [position calculated],
IOT,1,310,310,N,Ship,Athenia (SS),Visual,44.71666667,-46.83333333,1909,1909,April,4/3/09,,Small,,,,2,,,,,,,,,,,,,,,,,,HB 1024 Apr 14: 7 miles N of 2 small bergs [position calculated],
IOT,1,329,51,Y,Ship,St. Paul (SS),Visual,42.08333333,-50.31666667,1909,1909,April,4/3/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1025 Apr 21: [almost certainly a repeat sighting of #51],
IOT,1,308,308,N,Ship,Oscar II (SS),Visual,44.6,-46,1909,1909,April,4/4/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1024 Apr 14,
IOT,1,52,52,N,Ship,Main (SS),Visual,42.03333333,-50.11666667,1909,1909,April,4/5/09,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR. HB 1024 Apr 14,
IOT,1,53,53,N,Ship,Regina d'Italia (SS),Visual,42.3,-50.66666667,1909,1909,April,4/5/09,,Small,,,,1,,,,,,,24,E,6,E,,,,,,,,"NYMR & HB 1024 Apr 14: 80' long, 20' high.",
IOT,1,54,54,N,Ship,Narragansett (SS),Visual,42.7,-50.51666667,1909,1909,April,4/5/09,,Very large,,,,,,,1,,,,,,,,,,,,,,,NYMR. HB 1024 Apr 14,
IOT,1,331,331,N,Ship,Numidian (SS),Visual,47.48333333,-49.4,1909,1909,April,4/5/09,,Large,,,,,,3,,,,,,,,,,,,,,,,HB 1025 Apr 21,
IOT,1,332,332,N,Ship,Numidian (SS),Visual,47.36666667,-49.55,1909,1909,April,4/5/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1025 Apr 21,
IOT,1,333,333,N,Ship,Numidian (SS),Visual,47.31666667,-49.93333333,1909,1909,April,4/5/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1025 Apr 21,
IOT,1,55,55,N,Ship,Trafalgar (SS),Visual,35.9,-31.78333333,1909,1909,April,4/6/09,,Growler,,2,,,,,,,,,0.5,E,,,,,,,,,,Marine Observer Vol.9 1932: Two pieces of ice 18 inches in diameter. HB 1026 Apr 28: passed close to two small pieces of ice ~18'' in diameter. Note: - This is the farthest east and south of the season [Distance and course are consistent with ship leaving Gib on Mar 29 arriving NY Apr. 19,
IOT,1,56,56,N,Miscellaneous,Cape Race Light,Visual,46.65,-52.91666667,1909,1909,April,4/6/09,,Berg,12,,,,,,,,,,,,,,,,,,,,,"NYMR & HB 1024 Apr 14: In sight, drifting S.",
IOT,1,57.1,57.1,N,Ship,Brantford (SS),Visual,46.96666667,-41.75,1909,1909,April,4/6/09,,Very large,,,,,,,1,,,,,,,,,,,,,,,NYMR: Immense berg. HB 1025 Apr 21: a large berg,
IOT,1,57.2,57.2,N,Ship,Brantford (SS),Visual,46.96666667,-41.75,1909,1909,April,4/6/09,,Growler,,2,,,,,,,,,,,,,,,,,,,,HB 1025 Apr 21,
IOT,1,58,58,N,Ship,Brantford (SS),Visual,46.36666667,-42.33333333,1909,1909,April,4/6/09,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR. HB 1025 Apr 21: passed 5 miles to the southward of another large berg [position calculated],
IOT,1,320,320,N,Ship,Numidian (SS),Visual,47.06666667,-51.08333333,1909,1909,April,4/6/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1025 Apr 21,
IOT,1,321,321,N,Ship,Numidian (SS),Visual,46.86666667,-51.76666667,1909,1909,April,4/6/09,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1025 Apr 21,
IOT,1,322,322,N,Ship,Numidian (SS),Visual,46.78333333,-52.61666667,1909,1909,April,4/6/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1025 Apr 21: a large berg 20 miles ENE of C.Race [position calculated],
IOT,1,323.01,323.01,N,Ship,Numidian (SS),Visual,47.56666667,-52.68333333,1909,1909,April,4/6/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1025 Apr 21: a large number of bergs from C.Race to St.John's,
IOT,0,323.02,323.02,N,Ship,Numidian (SS),Visual,46.65,-53,1909,1909,April,4/6/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1025 Apr 21: a large number of bergs from C.Race to St.John's,
IOT,1,330,330,N,Ship,Anglian (SS),Visual,42.16666667,-50.25,1909,1909,April,4/6/09,,Medium,,,,,1,,,,,,61,E,15,E,,,,,,,,HB 1025 Apr 21: passed a berg ~200' long & 50' high,
IOT,1,357,357,N,Ship,Trym (SS),Visual,44.3,-44.63333333,1909,1909,April,4/6/09,,Ice island,,,,,,,,1,,,1852,E,27,E,1852,E,,,,,,HB 1026 Apr 28: passed a large berg ~1 mile square & 90' high,
IOT,1,59,59,N,Ship,Oriflamme (SS),Visual,42.21666667,-50.68333333,1909,1909,April,4/7/09,,Small,,,,1,,,,,,,30,E,9,E,,,,,,,,"NYMR: ~100' long, 30' high. NY Times: [ditto], also showed signs of breaking up and melting rapidly. HB 1025 Apr 21",
IOT,1,60,60,N,Ship,Excelsior (SS),Visual,43.78333333,-44,1909,1909,April,4/7/09,,Large,,,,,,1,,,,,122,E,24,E,,,,,,,,"HB 1025 Apr 21. NYMR: ~400' long, 80' high. ",
IOT,1,128,128,N,Miscellaneous,Cape Race Light,Visual,46.65,-53.06666667,1909,1909,April,4/7/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HH 08/04/1909 p9#4: bergs everywhere,
IOT,1,327,327,N,Ship,Rotterdam (SS),Visual,42.13333333,-50.73333333,1909,1909,April,4/7/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1025 Apr 21,
IOT,1,344,344,N,Ship,Trym (SS),Visual,45.2,-48.68333333,1909,1909,April,4/7/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,1,335,335,N,Ship,Iroquois (SS),Visual,43.83333333,-47.51666667,1909,1909,April,4/8/09,,Ice island,,,,,,,,1,,,1852,E,24,E,1389,E,,,,,,HB 1025 Apr 21: passed a berg ~1 miles long & 3/4 mile wide & 80' high,
IOT,1,336,336,N,Ship,Iroquois (SS),Visual,43.76666667,-48.1,1909,1909,April,4/8/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1025 Apr 21,
IOT,1,337,337,N,Ship,Iroquois (SS),Visual,43.65,-48.98333333,1909,1909,April,4/8/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1025 Apr 21,
IOT,1,341,341,N,Ship,Trym (SS),Visual,46.53333333,-52.05,1909,1909,April,4/8/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1026 Apr 28: passed a large berg & met large icefields,
IOT,1,342,342,N,Ship,Trym (SS),Visual,46.88333333,-52.65,1909,1909,April,4/8/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1026 Apr 28: saw several large & small bergs ~12 miles off Ferryland Head [approximate position calculated],
IOT,1,61,61,N,Ship,Wells City (SS),Visual,42.93333333,-48.1,1909,1909,April,4/9/09,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR. HB 1025 Apr 21,
IOT,1,62,62,N,Ship,Wells City (SS),Visual,42.43333333,-50.45,1909,1909,April,4/9/09,,Small,,,,1,,,,,,,,,,,,,,,,,,NYMR. HB 1025 Apr 21,
IOT,1,328,328,N,Ship,Romanic (SS),Visual,42.38333333,-50.36666667,1909,1909,April,4/9/09,,Growler,,3,,,,,,,,,,,,,,,,,,,,HB 1025 Apr 21: passed 3 small pieces of a berg,
IOT,1,334,334,N,Ship,Michigan (SS),Visual,43.6,-48.51666667,1909,1909,April,4/9/09,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1025 Apr 21,
IOT,1,343,343,N,Ship,Swaledale (SS),Visual,43.53333333,-49.6,1909,1909,April,4/9/09,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,1,324.01,324.01,N,Ship,Numidian (SS),Visual,46.65,-53,1909,1909,April,4/11/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1025 Apr 21: a large number of bergs from St.John's to C.Race,
IOT,0,324.02,324.02,N,Ship,Numidian (SS),Visual,47.56666667,-52.68333333,1909,1909,April,4/11/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1025 Apr 21: a large number of bergs from St.John's to C.Race,
IOT,1,325,325,N,Ship,Numidian (SS),Visual,46.5,-53.41666667,1909,1909,April,4/11/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1025 Apr 21: a large berg 17 miles SW by W of C.Race,
IOT,1,326,326,N,Ship,Numidian (SS),Visual,46.35,-53.71666667,1909,1909,April,4/11/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1025 Apr 21: a large berg 32 miles SW by W of C.Race,
IOT,1,369,369,N,Ship,Montcalm (SS),Visual,43.2,-47.25,1909,1909,April,4/11/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1027 May 5,
IOT,1,350,350,N,Ship,Saxonia (SS),Visual,42.01666667,-47.7,1909,1909,April,4/12/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,1,63,63,N,Miscellaneous,Cape Race Light,Visual,46.65,-52.91666667,1909,1909,April,4/13/09,,Large,,,,,,6,,,,,,,,,,,,,,,,"NYMR & HH 14/04/1909 p11#4: In sight, same position as yesterday.",
IOT,1,129,129,N,Miscellaneous,Point Amour Light,Visual,51.45,-56.86666667,1909,1909,April,4/13/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HH 14/04/1909 p11#4: large number of bergs in sight,
IOT,1,356.1,356.1,N,Ship,Cervona (SS),Visual,45.16666667,-45.5,1909,1909,April,4/13/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1026 Apr 28: passed a large berg & several small pieces of ice,
IOT,1,356.2,356.2,N,Ship,Cervona (SS),Visual,45.16666667,-45.5,1909,1909,April,4/13/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1026 Apr 28: passed a large berg & several small pieces of ice,
IOT,1,64,64,N,Ship,Kaiserin Auguste Victoria (SS),Visual,42.3,-47.66666667,1909,1909,April,4/14/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR. HB 1025 Apr 21,
IOT,1,65,65,N,Ship,La Savoie (SS),Visual,44.13333333,-48.48333333,1909,1909,April,4/14/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR. HB 1025 Apr 21,
IOT,1,66,66,N,Ship,La Savoie (SS),Visual,44.46666667,-48.3,1909,1909,April,4/14/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR. HB 1025 Apr 21,
IOT,1,351.11,351.01,N,Ship,Almeriana (SS),Visual,47.33333333,-47.5,1909,1909,April,4/14/09,,Very large,,,,,,,1,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,0,351.12,351.12,N,Ship,Almeriana (SS),Visual,47,-50.41666667,1909,1909,April,4/14/09,,Very large,,,,,,,,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,1,351.21,351.21,N,Ship,Almeriana (SS),Visual,47.33333333,-47.5,1909,1909,April,4/14/09,,Medium,,,,,8,,,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,0,351.22,351.22,N,Ship,Almeriana (SS),Visual,47,-50.41666667,1909,1909,April,4/14/09,,Medium,,,,,,,,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,1,351.31,351.31,N,Ship,Almeriana (SS),Visual,47.33333333,-47.5,1909,1909,April,4/14/09,,Small,,,,2,,,,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,0,351.32,351.32,N,Ship,Almeriana (SS),Visual,47,-50.41666667,1909,1909,April,4/14/09,,Small,,,,,,,,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,1,353,353,N,Ship,La Savoie (SS),Visual,44.46666667,-46,1909,1909,April,4/14/09,,Large,,,,,,1,,,,,122,E,37,E,,,,,,,,HB 1026 Apr 28: saw a berg ~400' long & 120' high,
IOT,1,354,354,N,Ship,La Savoie (SS),Visual,44.13333333,-46.15,1909,1909,April,4/14/09,,Large,,,,,,1,,,,,158,E,30,E,,,,,,,,HB 1026 Apr 28: a berg 520' long & 100' high,
IOT,1,339.01,339.01,N,Ship,Almeriana (SS),Visual,47,-52.5,1909,1909,April,4/15/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1026 Apr 28: passed several bergs of various sizes,
IOT,0,339.02,339.02,N,Ship,Almeriana (SS),Visual,47.5,-52.5,1909,1909,April,4/15/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1026 Apr 28: passed several bergs of various sizes,
IOT,1,340.01,340.01,N,Ship,Almeriana (SS),Visual,47.5,-52.5,1909,1909,April,4/15/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1026 Apr 28: saw numerous bergs of various sizes,
IOT,1,67,67,N,Ship,Minneapolis,Visual,42.86666667,-45.23333333,1909,1909,April,4/16/09,,Large,,,,,,2,,,,,,,61,E,,,,,,,,NYMR: Each 200' high. HB 1026 Apr 28,
IOT,1,68,68,N,Ship,Minneapolis,Visual,43.05,-44.83333333,1909,1909,April,4/16/09,,Small,,,,3,,,,,,,,,,,,,,,,,,NYMR. HB 1026 Apr 28,
IOT,1,69,69,N,Ship,Minneapolis,Visual,43.61666667,-44.28333333,1909,1909,April,4/16/09,,Small,,,,1,,,,,,,,,,,,,,,,,,NYMR. HB 1026 Apr 28,
IOT,1,70,70,N,Ship,Frankfurt (SS),Visual,43.65,-43.33333333,1909,1909,April,4/16/09,,Small,,,,1,,,,,,,24,E,9,E,,,,,,,,"NYMR: Passed within a mile of berg 80' long, 30' high. HB 1026 Apr 28",
IOT,1,71.1,71.1,N,Ship,Pennsylvania (SS),Visual,42.5,-45.5,1909,1909,April,4/16/09,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR: Reported via SS Frankfurt. HB 1026 Apr 28: passed a large berg & several small pieces of ice,
IOT,1,71.2,71.2,N,Ship,Pennsylvania (SS),Visual,42.5,-45.5,1909,1909,April,4/16/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1026 Apr 28: passed a large berg & several small pieces of ice,
IOT,0,340.02,340.02,N,Ship,Almeriana (SS),Visual,46.46666667,-53.36666667,1909,1909,April,4/16/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1026 Apr 28: saw numerous bergs of various sizes,
IOT,1,355,355,N,Ship,Hesperian (SS),Visual,43.1,-45.78333333,1909,1909,April,4/16/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,1,359,359,N,Ship,Rapollo (SS),Visual,43.55,-43.23333333,1909,1909,April,4/16/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,1,360,360,N,Ship,Rapollo (SS),Visual,43.08333333,-44.66666667,1909,1909,April,4/16/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1026 Apr 28: severfal more [bergs?],
IOT,1,319.01,319.01,N,Miscellaneous,Cape Race Light,Visual,46.68333333,-53.01666667,1909,1909,April,4/17/09,,Berg,18,,,,,,,,,,,,,,,,,,,,,HB 1025 Apr 21: 18 bergs in sight from NE to SW from 3 to 10 miles [approximate poistion calculated],
IOT,0,319.02,319.02,N,Miscellaneous,Cape Race Light,Visual,46.53333333,-53.23333333,1909,1909,April,4/17/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1025 Apr 21: 18 bergs in sight from NE to SW from 3 to 10 miles [approximate poistion calculated],
IOT,1,72,72,N,Ship,Chicago City (SS),Visual,42.9,-45.05,1909,1909,April,4/18/09,,Large,,,,,,1,,,,,122,E,21,E,,,,,,,,NYMR. HB 1026 Apr 28: passed a large berg ~70' high & 400' long,
IOT,1,362,362,N,Ship,Venango (SS),Visual,46.9,-49.4,1909,1909,April,4/18/09,,Large,,,,,,8,,,,,200,E,61,E,,,,,,,,HB 1027 May 5: passed 8 large bergs from 600 to 700' long & 200' high,
IOT,1,92,92,N,Ship,Venango (SS),Visual,46.55,-53.2,1909,1909,April,4/19/09,,Large,,,,,,3,,,,,,,,,,,,,,,,"HB 1027 May 5: C.Race beraing NE (true), ~8 miles distant passed 3 large bergs [position calculated]",
IOT,1,345,345,N,Ship,Caledonia (SS),Visual,44.65,-48.2,1909,1909,April,4/22/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,1,346,346,N,Ship,Caledonia (SS),Visual,44.48333333,-48,1909,1909,April,4/22/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,"HB 1026 Apr 28: [minutes of lon missing as well as size of berg; other entries also missing for this ship, & date]",
IOT,1,347,347,N,Ship,Caledonia (SS),Visual,44.43333333,-49.33333333,1909,1909,April,4/22/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1026 Apr 28,
IOT,1,348,348,N,Ship,Caledonia (SS),Visual,44.43333333,-49.45,1909,1909,April,4/22/09,,Very large,,,,,,,1,,,,,,,,,,,,,,,HB 1026 Apr 28: [lat missing but assumed to be same as previous & next entries],
IOT,1,349,349,N,Ship,Caledonia (SS),Visual,44.43333333,-49.56666667,1909,1909,April,4/22/09,,Very large,,,,,,,1,,,,,,,,,,,,,,,HB 1026 Apr 28: [lon all but illegible and thus approximate],
IOT,1,352.1,352.1,N,Ship,Caledonia (SS),Visual,44.71666667,-47.16666667,1909,1909,April,4/22/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1026 Apr 28: passed a large berg & several small pieces of detached ice,
IOT,1,352.2,352.2,N,Ship,Caledonia (SS),Visual,44.71666667,-47.16666667,1909,1909,April,4/22/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1026 Apr 28: passed a large berg & several small pieces of detached ice,
IOT,1,366,366,N,Ship,Balakani (SS),Visual,42.95,-47.26666667,1909,1909,April,4/23/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1027 May 5,
IOT,1,367,367,N,Ship,Balakani (SS),Visual,42.75,-48.5,1909,1909,April,4/23/09,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 1027 May 5: several small bergs,
IOT,1,368,368,N,Ship,Balakani (SS),Visual,42.55,-48.8,1909,1909,April,4/23/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1027 May 5,
IOT,1,387,387,N,Ship,Michigan (SS),Visual,43.45,-48.65,1909,1909,April,4/23/09,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 1029 May 19: saw 3 low lying bergs [date and position unclear],
